Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,2 WEST AVE 2 WEST 1.1,2 West Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084297,-73.803154,11/10/2022,182002,2022-11-10 01:06:28,,,,01/27/2021,J1772
ELEC,RTS RTS ORLEANS,225 W Academy St,,Albion,NY,14411,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.239445,-78.198180,11/10/2022,154334,2022-11-10 01:01:48,,,,03/06/2020,J1772
ELEC,80 N Main St Public Parking lot,80 N Main St,,Fairport,NY,14450,,866-816-7584,E,,Public,,,,6,,,EV Connect,http://evconnect.com/,GPS,43.104334,-77.440979,11/10/2022,94576,2022-11-10 02:00:57,,,,12/27/2019,J1772
ELEC,1345 Parking Garage - Tesla Destination,1345 6th Ave,,New York,NY,10105,,212-245-8708  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.763510,-73.979364,11/03/2020,115012,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,G & M REALTY 2 STATION 1,22-44 Jackson Ave,,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.745393,-73.946234,11/10/2022,224248,2022-11-10 01:16:23,,,,07/22/2022,J1772
ELEC,Burdick Nissan,5885 E Circle Dr,,Cicero,NY,13039,,315-458-8915,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.147147,-76.114274,06/09/2020,44331,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,NYC FLEET DPRMBLOT8_2_L3,920 Father Capodanno Blvd,,Midland Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.572636,-74.086160,11/10/2022,171477,2022-11-10 01:05:13,,,,01/27/2021,CHADEMO J1772COMBO
ELEC,Southern Hills Veterinary Hospital,38 Clinton St,,Tully,NY,13159,,315-696-6699,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.798279,-76.107485,09/14/2022,227069,2022-09-14 15:49:44,P,,,08/26/2022,J1772
ELEC,Facilities Parking Lot,North Lane,,Schenectady,NY,12308,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.818224,-73.927289,11/10/2022,155030,2022-11-10 02:00:43,,,,04/02/2019,J1772
ELEC,Town of Black Brook,18 N Main St,,Au Sable Forks,NY,12912,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,44.442528,-73.674603,11/10/2022,123072,2022-11-10 02:00:29,,,,04/01/2019,J1772
ELEC,AMBEMA CORP. STATION 1.1,579 NY-3,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.695385,-73.504720,11/10/2022,164860,2022-11-10 01:03:41,,,,08/06/2020,J1772
ELEC,Hunter's Point South Crossing,1-55 Borden Avenue,Charger #956 under repair. Enter via. Borden Ave.Enter via. Borden Ave.,Long Island City,NY,11101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.742397,-73.959225,10/05/2022,191469,2022-10-05 22:58:27,,,,06/24/2021,J1772
ELEC,Little Man Parking (Queens West) - Tesla Destination,4-76  47th Ave,,Long Island City,NY,11109,,718-606-1760  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745810,-73.955812,11/03/2020,114970,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,167-149 Meeker Ave,167-149 Meeker Ave,,Brooklyn,NY,11211,,888-356-8911,E,,Public,24 hours daily,,,6,,,FLO,https://flo.ca/,GPS,40.714318,-73.953186,11/10/2022,199108,2022-11-10 01:42:34,,,,10/26/2021,J1772
ELEC,GARDEN CHARGERS JOVIA #3,1000 Corporate Dr,,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.740154,-73.601131,11/10/2022,174505,2022-11-10 00:58:37,,,,01/27/2021,J1772
ELEC,NYS Bridge Authority - Rip Van Winkle,99 Route 23,,Catskill,NY,12414,,518-943-2360,E,,Public,Business Hours,,,2,,,Non-Networked,,GPS,42.224533,-73.855761,06/07/2021,153863,2022-02-25 21:31:18,SG,,,12/23/2019,J1772
ELEC,STONY BROOK UNV ADMIN GAR-PRES,Admin Garage,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.914787,-73.119613,11/10/2022,201581,2022-11-10 00:41:10,,,,11/25/2021,J1772
ELEC,CITY AMSTERDAM EV3,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960323,-74.172310,11/10/2022,186155,2022-11-10 01:07:50,,,,03/13/2021,J1772
ELEC,Downtown Plattsburgh Public Parking,109 Margaret St,,Plattsburgh,NY,12901,,518-563-7642,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.698236,-73.453527,10/11/2022,227689,2022-10-11 18:56:12,P,,,09/13/2022,J1772
ELEC,WFM - NORTHEAST WHOLE FOODS 1,214 3rd St,,Gowanus,NY,11215,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.674844,-73.989457,11/10/2022,197695,2022-11-10 01:01:47,,,,10/14/2021,J1772
ELEC,ERIE COUNTY ECC STATION 1,Oak St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.883036,-78.871288,11/10/2022,170240,2022-11-10 01:04:20,,,,12/17/2020,J1772
ELEC,BURNS MGT SCH COMM BLD 3,1 Broom Shop Lane,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.741644,-73.787819,11/10/2022,174712,2022-11-10 00:59:32,,,,01/27/2021,J1772
ELEC,Scenic Hudson's Long Dock Park,8 Long Dock Road,,Beacon,NY,12508,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.504825,-73.986037,11/10/2022,230852,2022-11-10 02:01:07,,,,09/30/2022,J1772
ELEC,BURNS MGT HV 1,102 Bleeker Rd,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.690931,-73.887646,11/10/2022,173886,2022-11-10 00:55:28,,,,01/27/2021,J1772
ELEC,Courtyard by Marriott Elmira Horseheads - Tesla Destination,202 Colonial Dr,,Horseheads,NY,14845,,607-795-5900  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.161972,-76.867318,11/03/2020,114954,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,GMC Copley Parking - Tesla Destination,2000 Broadway,,New York,NY,10023,,212-787-6990  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775496,-73.981552,11/03/2020,115044,2021-03-11 23:22:17,P,,,09/01/2017,TESLA
ELEC,Lebrun Nissan,396 Grant Ave,,Auburn,NY,13021,,315-253-7700,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,42.966894,-76.535879,06/09/2020,44321,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,,New York,NY,10016,,212-684-2762  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742761,-73.974554,11/03/2020,115163,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,DEER PARK TANGER EV 6,152 The Arches Cir,,Deer Park,NY,11729,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.762405,-73.305830,11/10/2022,180165,2022-11-10 00:43:37,,,,01/27/2021,J1772
ELEC,Mohawk Honda Dealership Inside,175 Freemans Bridge Rd,,Scotia,NY,12302,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.846540,-73.943180,07/12/2022,223234,2022-07-12 20:31:42,P,,,12/18/2021,J1772
ELEC,RED HOOK V. RED HOOK,7477 S Broadway,,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.994604,-73.876440,11/10/2022,162186,2022-11-10 00:53:34,,,,06/12/2020,J1772
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Located at the rear of the dealership,Hamburg,NY,14075,,315-356-4444,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.746772,-78.852481,03/07/2022,98836,2022-03-07 19:49:53,P,,,04/01/2018,J1772
ELEC,V OF GREENWICH VILLAGE HALL,6 Academy Street,,Greenwich,NY,12834,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091309,-73.503121,11/10/2022,192784,2022-11-10 01:09:44,,,,07/13/2021,J1772
ELEC,Chester Maple Garage,9 Chester Ave,,White Plains,NY,10601,,914-422-1238,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,3,,,Non-Networked,,GPS,41.027755,-73.765470,09/14/2022,226484,2022-09-14 15:49:44,P,,,08/22/2022,J1772
ELEC,ERIE COUNTY ECC SOUTH 1,Erie College Drive,,Hamburg,NY,14075,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.771829,-78.796229,11/10/2022,181700,2022-11-10 01:02:15,,,,01/27/2021,J1772
ELEC,SKIDMORE PALAMOUNTAIN 2,Perimeter Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.098194,-73.783683,11/10/2022,227644,2022-11-10 00:53:19,,,,09/16/2022,J1772
ELEC,South Greeley Ave,31 South Greeley Ave,,Chappaqua,NY,10514,,866-816-7584,E,,Public,,,,1,,,EV Connect,http://evconnect.com/,GPS,41.158583,-73.772492,11/10/2022,123079,2022-11-10 02:00:35,,,,04/01/2019,J1772
ELEC,1 Hotel Brooklyn Bridge - Tesla Destination,60 Furman St,,Brooklyn,NY,11201,,877-803-1111  877-798-3752,E,,Public,24 hours daily; see valet for access,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702241,-73.995539,11/03/2020,114908,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,Saint Regis Mohawk Health Services,404 NY-37,,Akwesasne,NY,13655,,518-358-3141,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.977945,-74.689688,10/11/2022,227679,2022-10-11 18:56:12,P,,,09/13/2022,J1772
ELEC,Rapidpark 340 94th Street - Tesla Destination,340 E 94th St,,New York,NY,10128,,212-369-8681  877-798-3752,E,,Public - Call ahead,24 hours daily,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781961,-73.946209,11/03/2020,115104,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,Schoharie Elementary School,136 Academy Dr,,Schoharie,NY,12157,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,8,,,SWTCH,https://swtchenergy.com/,GPS,42.666379,-74.308192,11/10/2022,235395,2022-11-10 16:40:31,P,,,10/20/2022,J1772
ELEC,Staples Plaza - Tesla Supercharger,3379 Crompond Road,,Yorktown Heights,NY,10589,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,https://www.tesla.com/supercharger,200-8,41.290501,-73.832487,10/11/2021,149366,2021-11-04 18:37:47,P,,,09/30/2019,TESLA
ELEC,Towne Place New Hartford - Tesla Destination,4760 Middle Settlement Rd,,Whitesboro,NY,13492,,315-732-2500  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.095308,-75.318661,11/03/2020,115249,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Long View Lodge,"681 Deerland Road,",,Long Lake,NY,12847,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.948811,-74.451430,11/10/2022,154920,2022-11-10 02:00:51,,,,04/13/2019,J1772
ELEC,SHG FAIRFIELD 1.3,21 Big Boom Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.295820,-73.676110,11/10/2022,181986,2022-11-10 01:06:27,,,,01/27/2021,J1772
ELEC,GGMC Parking Alfred - Tesla Destination,161 W 61st St,,New York,NY,10023,,212-397-8949  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771561,-73.985834,11/03/2020,115027,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,Audi Rochester,3955 W Henrietta Rd,,Rochester,NY,14623,,585-334-1600,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.073431,-77.645167,09/14/2022,226501,2022-09-14 15:49:44,P,,,08/24/2022,J1772
ELEC,MILTON NY STATION 1,503 Geyser Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.044864,-73.851189,11/10/2022,225379,2022-11-10 01:16:30,,,,08/11/2022,J1772
ELEC,Fieldpoint Broadway Parking Lot,2 Fieldpoint Dr.,,Irvington,NY,10533,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.038716,-73.864694,11/10/2022,231052,2022-11-10 02:01:35,,,,09/30/2022,J1772
ELEC,Central Avenue Nissan,1919 Central Park Ave,,Yonkers,NY,10710,,,E,,Public - Call ahead,Dealership business hours; Nissan use only; contact 914-961-3900 for more information,,,1,1,,Non-Networked,,GPS,40.964447,-73.840117,06/09/2020,49678,2022-04-28 20:01:31,P,,,04/05/2016,CHADEMO J1772
ELEC,Home 2 Suites Queensbury - Tesla Destination,524 Aviation Rd,,Queensbury,NY,12804,,518-741-7600  877-798-3752,E,,Public,24 hours daily; for customer use only,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.328380,-73.681677,11/03/2020,115216,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Discount Parking 180 Ashland Place - Tesla Destination,180 Ashland Pl,,Brooklyn,NY,11217,,718-643-0430  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.689411,-73.978741,11/03/2020,114892,2021-03-11 23:22:17,P,,,05/01/2016,TESLA
ELEC,MIDDLE COUNTRY SELDEN,575 Middle Country Rd,,Selden,NY,11784,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.867476,-73.033034,11/10/2022,162152,2022-11-10 00:54:14,,,,06/12/2020,J1772
ELEC,HIGHWAY HIGHWAY ST 3,59 Outlet Rd,,Ballston Lake,NY,12019,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.957160,-73.852570,11/10/2022,205709,2022-11-10 01:13:43,,,,02/02/2022,J1772
ELEC,del Lago Resort and Casino - Tesla Supercharger,1133 Route 414,,Waterloo,NY,13165,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,42.969252,-76.846005,10/11/2021,102349,2021-11-04 18:37:47,P,,,09/01/2017,TESLA
ELEC,854ELLICOTT 854 ELLICOTT 7,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901637,-78.867194,11/10/2022,180121,2022-11-10 00:52:47,,,,01/27/2021,J1772
ELEC,Wegman's,3195 Monroe Ave.,,Rochester,NY,14618,,888-264-2208,E,,Public,6am-12am daily,,,,2,,Volta,https://voltacharging.com/,GPS,43.105377,-77.543458,11/10/2022,234443,2022-11-10 16:40:31,P,,,09/16/2022,CHADEMO J1772COMBO
ELEC,Zero Place,93 N Chestnut St,,New Paltz,NY,12561,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,24,,,AMPUP,https://ampup.io/,200-9,41.754665,-74.084368,10/11/2022,230418,2022-10-11 18:56:12,P,,,09/15/2022,J1772
ELEC,46-71 30th Place,46-71 30th Place,,Long Island City,NY,11101,,888-356-8911,E,,Public,24 hours daily,,,6,,,FLO,https://flo.ca/,GPS,40.743643,-73.936591,11/10/2022,226845,2022-11-10 01:42:34,,,,09/01/2022,J1772
ELEC,Davidson Ford,3690 State Route 31,Located in the front of the building,Clay,NY,13090,,315-870-7000,E,,Public - Call ahead,Dealership business hours,,,2,,,Non-Networked,,GPS,43.181259,-76.256973,07/12/2022,82355,2022-07-12 20:31:42,P,,,04/01/2017,J1772
ELEC,TATABROOKFIELD #4,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755108,-73.955605,11/10/2022,174185,2022-11-10 00:57:03,,,,01/27/2021,J1772
ELEC,GGMC The Cove - Tesla Destination,99 Battery Pl,,New York,NY,10280,,212-945-3109  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.707624,-74.016593,11/03/2020,115197,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,Seneca County Office Building,1 Dipronio Dr,,Waterloo,NY,13165,,315-539-1800,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,42.907259,-76.843652,09/14/2022,226516,2022-09-14 15:49:44,P,,,08/25/2022,J1772
ELEC,Alps Provisions - Tesla Destination,43-11 23rd Ave.,,Astoria,NY,11105,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.769436,-73.905312,11/03/2020,168571,2021-03-11 23:22:17,P,,,11/03/2020,TESLA
ELEC,VIP HUNTINGTON CT4023-01,345 W Jericho Turnpike,,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.828968,-73.429436,11/10/2022,195662,2022-11-10 01:10:49,,,,09/08/2021,J1772
ELEC,Red Ball Garage,142 E 31st Street,Located between Lexington Ave & 3rd Ave.  Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,Manhattan,NY,10016,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744730,-73.980498,10/05/2022,187816,2022-10-05 22:57:20,,,,04/20/2021,J1772
ELEC,Inn at the Finger Lakes,15 John St,,Auburn,NY,13021,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.934030,-76.562670,11/10/2022,233097,2022-11-10 16:40:31,P,,,08/24/2022,J1772
ELEC,Apple West Parking,303 West 96th Street,This is located in the entrance of the garage,New York,NY,10025,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.795783,-73.973678,10/05/2022,163485,2022-10-05 22:58:41,,,,06/19/2020,J1772
ELEC,ULSTER COUNTY COURTHOUSE 2,28-40 Crown St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932871,-74.020585,11/10/2022,147634,2022-11-10 00:59:14,,,,11/09/2019,J1772
ELEC,Poughkeepsie ShopRite,3480 North Rd,,Poughkeepsie,NY,12601,,518-691-3119,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,12,,,LIVINGSTON,https://www.solution.energy,GPS,41.730515,-73.931932,07/12/2022,191110,2022-07-12 20:31:42,P,,,10/28/2021,J1772
ELEC,NATIONAL GRID TOPS WATERTOWN,22050 US-11,,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.994810,-75.901730,11/10/2022,162231,2022-11-10 00:53:00,,,,06/12/2020,J1772
ELEC,NEW HARTFORD GW-1 1.2,8635 Clinton St,,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092820,-75.316514,11/10/2022,149668,2022-11-10 00:58:39,,,,12/03/2019,J1772
ELEC,EXECUTIVE PARK #1,2 Executive Blvd,,Montebello,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.120190,-74.116860,11/10/2022,175755,2022-11-10 01:02:59,,,,01/27/2021,J1772
ELEC,SIENA COLLEGE SPORTS EVSE1,Turchi Rd.,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.717310,-73.749370,11/10/2022,194626,2022-11-10 01:10:03,,,,08/28/2021,J1772
ELEC,FOX CDJR STATION 1,346 Grant Avenue Rd,,Auburn,NY,13021,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.961056,-76.539700,11/10/2022,235864,2022-11-10 01:17:45,,,,11/09/2022,J1772
ELEC,Rapidpark 254 W 79th Street - Tesla Destination,254 W 79th St,,New York,NY,10024,,212-580-1876  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.783860,-73.980521,11/03/2020,115072,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,81-09 41st Ave,81-09 41st Ave,,Queens,NY,11373,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.745853,-73.884134,11/10/2022,225691,2022-11-10 01:42:34,,,,08/18/2022,J1772
ELEC,WARREN TIRE WT HALFMOON 1,159 stone quarry rd,,Halfmoon,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.831394,-73.738060,11/10/2022,143322,2022-11-10 00:57:25,,,,08/15/2019,J1772
ELEC,383 Court St,383 Court St,,Brooklyn,NY,11231,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.680484,-73.996719,11/10/2022,194646,2022-11-10 01:42:34,,,,08/28/2021,J1772
ELEC,Montauk Yacht Club Resort & Marina - Tesla Destination,32 Star Island Rd,,Montauk,NY,11954,,631-668-3100  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.069404,-71.932673,11/03/2020,114980,2021-03-11 23:22:17,P,,,04/01/2015,TESLA
ELEC,SRYMCASSB WILTON 1.3,20 Old Gick Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.105885,-73.749330,11/10/2022,183726,2022-11-10 01:07:16,,,,02/02/2021,J1772
ELEC,Imperial Parking,332-342 E 34th St,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10016,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744011,-73.974116,10/05/2022,169851,2022-10-05 22:57:28,,,,12/03/2020,J1772
ELEC,Parkit 310 E 11th Street - Tesla Destination,310  E 11th St,,New York,NY,10003,,212-475-5262  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729871,-73.985680,11/03/2020,115089,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
